Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
35,2,1,3,0.83,0,1,9.625,0,535.6215,545.2763,545.7765,1,546.805,1.0284,0.00070378,548.7513,
36,1,1,3,0.66,0,1,10.5,1,550.501,561.0173,561.5176,1,562.4284,0.9107299999999999,0.00071404,564.5022,
37,3,2,3,0.84,1,1,10.5,1,566.2533,576.7784,577.2783,1,578.4206,1.1423,0.00070671,580.2609,581.4921
38,1,2,3,0.93,0,1,10.5,0,582.0109,592.5328,593.0331,99,,,,596.0072,
39,3,2,1,0.2,1,0,11.375,1,597.7569,609.1577,609.6579,1,610.7873,1.1293,0.00070745,612.6368,613.8725
40,3,2,2,0.41,1,1,9.625,1,614.3935,624.0343,624.5342,1,625.6272,1.093,0.00069718,627.5166,628.7519
41,1,2,2,0.59,0,1,10.5,1,629.2675,639.7807,640.2896,1,641.2985,1.0089,0.00070085,643.2632,
42,1,2,3,0.85,0,1,10.5,1,645.0252,655.5304,656.0307,1,657.0742,1.0435,0.00070525,659.0154,
43,3,2,3,0.92,1,0,11.375,1,660.7758,672.1567,672.6565,1,673.5939999999999,0.93742,0.00071111,675.6401,676.8833
44,2,2,3,0.8,0,1,9.625,0,677.4054,687.0292,687.5295,1,689.1135,1.584,0.00070378,690.5189,
45,1,2,2,0.37,0,1,10.5,0,692.2816,702.7829,703.2872,1,704.3536,1.0665,0.00070525,706.2822,
46,1,2,3,0.8,1,1,10.5,1,708.0317,718.5295,719.0293,1,720.0727,1.0434,0.00069865,722.0297,723.2671
47,2,2,2,0.62,0,1,10.5,0,723.7804,734.2925,734.7922,1,735.6089999999999,0.8167300000000001,0.00079322,737.7917,
48,2,2,1,0.11,1,1,10.5,0,739.5412,750.0435,750.5437,1,751.8484,1.3046,0.00071404,753.5379,754.7741
49,3,2,2,0.5,1,0,11.375,0,755.296,766.6683,767.18,1,768.0878,0.9078,0.00070305,770.17,771.4023
50,3,2,2,0.63,1,1,9.625,0,771.9208,781.5484,782.0592,1,783.0155,0.95624,0.00070671,785.0474,786.2816
51,2,2,3,0.89,0,0,11.375,1,786.7971,798.1778,798.6777,1,799.567,0.8892899999999999,0.00070085,801.6771,
52,1,2,3,0.71,0,1,9.625,0,803.4268,813.0578,813.558,99,,,,816.5428,
53,2,2,1,0.19,1,0,11.375,1,818.3066,829.6826,830.1872,1,831.2784,1.0912,0.00070451,833.1697,834.4143
54,2,2,2,0.46,0,0,10.5,1,834.9361,845.4403,845.9406,1,846.9021,0.96154,0.00070158,848.9328,
55,3,2,1,0.07,0,1,9.625,0,850.6825,860.3143,860.8146,0,862.5739,1.7593,0.00070158,863.8128,
56,3,2,2,0.55,1,0,11.375,1,865.5669,876.9433,877.4432,1,878.5016,1.0585,0.00070231,880.4407,881.673
57,2,2,3,0.67,1,1,9.625,1,882.192,891.8233,892.3231,1,893.3252,1.002,0.00069718,895.3146,896.5506
58,2,2,1,0.25,0,0,11.375,1,897.072,908.4546,908.9549,1,909.7964,0.84145,0.00070231,911.9395,
59,3,2,1,0.28,1,0,10.5,1,913.7015,924.2158,924.7158,1,925.8841,1.1683,0.0026538,927.6982,928.9336
60,1,2,1,0.32,0,1,9.625,0,929.4482,939.0958,939.5957,1,940.7796,1.1839,0.00070378,942.5783,
61,3,2,3,0.68,1,1,10.5,1,944.3279,954.8422,955.3421,1,956.4991,1.157,0.00070011,958.3289,959.563
62,1,2,1,0.07,0,1,10.5,0,960.0799,970.5886,971.0885,1,972.0192,0.93075,0.00070305,974.0709,
63,2,2,2,0.54,1,0,11.375,0,975.8377,987.2181,987.7181,1,988.3784,0.66035,0.00070378,990.7116,991.9436
64,2,2,3,0.75,1,0,10.5,0,992.4669,1002.9677,1003.4680000000001,1,1004.1861,0.71812,0.00070745,1006.4637,1007.6969
65,1,2,1,0.23,0,1,9.625,0,1008.2202,1017.8445,1018.3444,1,1019.018,0.6736,0.00071624,1021.3436,
66,1,2,2,0.5,0,1,10.5,0,1023.0942,1033.5994,1034.0996,1,1035.0498,0.95016,0.00069938,1037.09,
67,3,2,1,0.14,1,0,11.375,0,1038.8396,1050.2242,1050.7245,1,1051.5609,0.8364299999999999,0.00070378,1053.7195,1054.9566
68,2,2,1,0.32,0,1,9.625,0,1055.4768,1065.1003,1065.6003,1,1066.7689,1.1686,0.00069352,1068.5999,
69,1,2,2,0.45,0,0,11.375,1,1070.3506,1081.7299,1082.2298,99,,,,1085.2289,
70,2,2,2,0.38,1,0,10.5,0,1086.9787,1097.4808,1097.981,1,1098.8324,0.85136,0.00070818,1100.9823,1102.2146
71,3,2,3,0.76,1,1,9.625,0,1102.7333,1112.3563,1112.8562,99,,,,1115.8563,
72,1,2,1,0.16,0,0,11.375,0,1117.6071,1128.9858,1129.4857,1,1130.3673,0.88161,0.00070525,1132.4848,
73,3,3,2,0.39,1,1,9.625,0,1134.2346,1143.8702,1144.3705,1,1145.0153,0.64484,0.00071551,1147.3648,1148.5981
74,2,3,1,0.24,1,1,10.5,0,1149.1144,1159.612,1160.1119,1,1161.0866,0.97469,0.00070011,1163.1128,1164.3516
75,2,3,3,0.86,0,0,11.375,0,1164.8638,1176.2417,1176.7531,1,1177.99,1.237,0.00070085,1179.7409,
76,1,3,2,0.56,0,1,9.625,0,1181.4905,1191.1267,1191.6268,1,1194.6037,2.9769,0.00072504,1194.6206,
77,3,3,3,0.81,1,1,10.5,0,1196.3793,1206.8681,1207.3847,1,1208.0214,0.63672,0.00070378,1210.3694,1211.6093
78,2,3,3,0.94,0,1,10.5,0,1212.1203,1222.6311,1223.131,1,1223.5969,0.4659,0.0007331000000000001,1226.1303,
79,2,3,2,0.51,1,0,11.375,1,1227.8799,1239.267,1239.7606,1,1241.0609,1.3004,0.00070085,1242.752,1243.9895
80,3,3,1,0.33,1,1,9.625,0,1244.5094,1254.141,1254.6413,1,1255.3646,0.72328,0.00073677,1257.6259,1258.8679
81,1,3,2,0.42,0,0,11.375,0,1259.3894,1270.7702,1271.2701,1,1271.9804,0.71027,0.00071184,1274.2525,
82,1,3,3,0.69,0,0,10.5,0,1276.0189,1286.5236,1287.0238,1,1287.6593,0.63546,0.00075217,1290.0156,
83,2,3,3,0.72,0,0,10.5,0,1291.7653,1302.2814,1302.7816,1,1303.5553,0.7737,0.00070525,1305.7662,
84,1,3,1,0.12,0,0,10.5,1,1307.5172,1318.026,1318.5259,1,1319.339,0.81313,0.0007331000000000001,1321.5084,
85,3,3,2,0.55,1,0,10.5,1,1323.2749,1333.7801,1334.2804,1,1335.4344,1.1540000000000001,0.00071038,1337.2715,1338.5062
86,1,3,1,0.21,0,0,10.5,1,1339.0212,1349.5212,1350.0215,1,1351.6503,1.6288,0.00072211,1353.0229,
87,3,3,2,0.47,1,0,10.5,0,1354.7737,1365.2819,1365.7818,1,1367.1061,1.3242,0.00071184,1368.7644,1370.0118
88,3,3,1,0.12,1,1,9.625,1,1370.5315,1380.1619,1380.6618,1,1381.3137,0.65189,0.00069865,1383.6544,1384.8909
89,2,3,1,0.17,1,1,10.5,1,1385.4106,1395.9106,1396.4109,1,1397.2173,0.80643,0.00070158,1399.4073,1400.6449
90,1,3,2,0.64,0,0,11.375,0,1401.1631,1412.5378,1413.0377,99,,,,1416.0371,
91,1,3,1,0.05,0,0,10.5,0,1417.7879999999998,1428.3009,1428.7935,1,1431.2481,2.4546,0.00071111,1431.7833,
92,1,3,3,0.85,0,1,9.625,0,1433.5457,1443.1839,1443.6675,1,1444.2323,0.56484,0.00070451,1446.6687,
93,1,3,1,0.29,0,1,10.5,0,1448.4197,1458.9273,1459.4271,1,1459.9757,0.54857,0.00070525,1462.4098,
94,1,3,3,0.77,1,0,11.375,0,1464.1775,1475.5497,1476.0567,1,1476.5512,0.4945,0.00070891,1479.0392,1480.283
95,3,3,1,0.17,1,0,10.5,0,1480.8023,1491.3075,1491.8078,1,1492.999,1.1912,0.00069938,1494.8022,1496.0363
96,2,3,3,0.78,1,1,9.625,0,1496.5519,1506.1831,1506.6831,1,1507.3106,0.62748,0.00070671,1509.6822,1510.9137
97,2,3,2,0.43,1,1,10.5,0,1511.434,1521.9392,1522.4394,1,1523.6699,1.2305,0.00070965,1525.4286,1526.6670000000001
98,3,3,3,0.65,1,1,10.5,0,1527.1917,1537.6926,1538.1925,1,1539.0615,0.8689899999999999,0.00070598,1541.1818,1542.4197
99,3,3,3,0.73,0,0,11.375,1,1542.9412,1554.3222,1554.8220000000001,1,1555.7973,0.97525,0.00070305,1557.8067,
100,2,3,1,0.3,0,0,10.5,1,1559.5743,1570.0686,1570.5685,1,1571.2692,0.7007,0.00070818,1573.5677,
101,1,3,3,0.9,0,0,10.5,0,1575.3173,1585.8206,1586.3208,1,1586.9807,0.65982,0.00070378,1589.3223,
102,3,3,1,0.26,1,1,9.625,1,1591.0729999999999,1600.6949,1601.1948,1,1601.9006,0.7057899999999999,0.00070011,1604.1961,1605.4323
103,1,3,2,0.48,0,1,10.5,1,1605.9470000000001,1616.4579,1616.9578,1,1617.5237,0.56592,0.00069718,1619.9538,
104,2,3,1,0.08,0,0,11.375,0,1621.7068,1633.0771,1633.5875,1,1634.7716,1.1842,0.00069425,1636.5788,
105,3,3,3,0.9,1,1,9.625,0,1638.3295,1647.9511,1648.4512,1,1649.2349,0.78362,0.00072431,1651.4526,1652.6897
106,2,3,2,0.6,1,1,10.5,1,1653.2036,1663.7139,1664.2138,1,1666.707,2.4932,0.00069572,1667.2104,1668.4429
107,2,3,2,0.35,0,1,10.5,0,1668.9626,1679.4665,1679.9668,1,1682.9444,2.9776,0.00070158,1682.9595,
108,3,3,2,0.6,1,1,10.5,1,1684.7191,1695.2075,1695.7245,1,1696.49,0.76549,0.00069278,1698.7092,1699.9499
